Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
../dataset/IMG/robocam_2017_08_24_15_02_05_223.jpg;0;0;0;1.726085;127.9989;106.0088;359.6527;20.32896;0.05096012
../dataset/IMG/robocam_2017_08_24_15_02_05_273.jpg;0;0;0;1.722159;128.0634;106.0326;359.6512;20.32649;0.05966818
../dataset/IMG/robocam_2017_08_24_15_02_05_324.jpg;0;0;0;1.716068;128.16;106.0683;359.6512;20.32518;0.070985
../dataset/IMG/robocam_2017_08_24_15_02_05_373.jpg;0;0;0;1.712169;128.2242;106.092;359.6503;20.32506;0.07761863
../dataset/IMG/robocam_2017_08_24_15_02_05_423.jpg;0;0;0;1.706147;128.3204;106.1275;359.657;20.32214;0.07664704
../dataset/IMG/robocam_2017_08_24_15_02_05_473.jpg;0;0;0;1.702271;128.3842;106.1511;359.6598;20.32193;0.07690815
../dataset/IMG/robocam_2017_08_24_15_02_05_523.jpg;0;0;0;1.696483;128.4798;106.1865;359.6623;20.32188;0.07605954
../dataset/IMG/robocam_2017_08_24_15_02_05_573.jpg;0;0;0;1.692637;128.5433;106.2099;359.6661;20.32014;0.07069097
../dataset/IMG/robocam_2017_08_24_15_02_05_622.jpg;0;0;0;1.686715;128.6383;106.2451;359.6725;20.31915;0.0618716
../dataset/IMG/robocam_2017_08_24_15_02_05_672.jpg;0;0;0;1.682894;128.7014;106.2684;359.6754;20.31907;0.05608588
../dataset/IMG/robocam_2017_08_24_15_02_05_722.jpg;0;0;0;1.67718;128.7958;106.3034;359.6775;20.31905;0.04715847
../dataset/IMG/robocam_2017_08_24_15_02_05_772.jpg;0;0;0;1.673382;128.8586;106.3266;359.6777;20.31905;0.04111688
../dataset/IMG/robocam_2017_08_24_15_02_05_824.jpg;0;0;0;1.667645;128.9525;106.3613;359.6811;20.31713;0.02694508
../dataset/IMG/robocam_2017_08_24_15_02_05_872.jpg;0;0;0;1.663774;129.0149;106.3844;359.6832;20.31678;0.01791621
../dataset/IMG/robocam_2017_08_24_15_02_05_922.jpg;0;0;0;1.658124;129.1082;106.419;359.6844;20.31669;0.005326067
../dataset/IMG/robocam_2017_08_24_15_02_05_972.jpg;0;0;0;1.654368;129.1702;106.442;359.684;20.31668;-0.002491829
../dataset/IMG/robocam_2017_08_24_15_02_06_023.jpg;0;0;0;1.648749;129.263;106.4764;359.6844;20.31818;359.9902
../dataset/IMG/robocam_2017_08_24_15_02_06_073.jpg;0;0;0;1.644843;129.3247;106.4993;359.687;20.31906;359.9878
../dataset/IMG/robocam_2017_08_24_15_02_06_122.jpg;0;0;0;1.639253;129.4169;106.5334;359.6886;20.31927;359.984
../dataset/IMG/robocam_2017_08_24_15_02_06_173.jpg;0;0;0;1.63554;129.4783;106.5561;359.6885;20.3193;359.9818
../dataset/IMG/robocam_2017_08_24_15_02_06_222.jpg;0;0;0;1.629932;129.57;106.5902;359.6917;20.32138;359.9845
../dataset/IMG/robocam_2017_08_24_15_02_06_273.jpg;0;0;0;1.626142;129.631;106.6128;359.6937;20.32173;359.9862
../dataset/IMG/robocam_2017_08_24_15_02_06_325.jpg;0;0;0;1.620621;129.7222;106.6466;359.6946;20.32182;359.9886
../dataset/IMG/robocam_2017_08_24_15_02_06_373.jpg;0;0;0;1.616952;129.7828;106.669;359.694;20.32182;359.9901
../dataset/IMG/robocam_2017_08_24_15_02_06_423.jpg;0;0;0;1.611413;129.8735;106.7027;359.6959;20.32364;-0.002636503
../dataset/IMG/robocam_2017_08_24_15_02_06_473.jpg;0;0;0;1.607672;129.9338;106.725;359.6971;20.32395;0.001843763
../dataset/IMG/robocam_2017_08_24_15_02_06_522.jpg;0;0;0;1.602213;130.0239;106.7584;359.6971;20.32405;0.007826865
../dataset/IMG/robocam_2017_08_24_15_02_06_573.jpg;0;0;0;1.598585;130.0838;106.7806;359.6959;20.32405;0.01142084
../dataset/IMG/robocam_2017_08_24_15_02_06_622.jpg;0;0;0;1.59301;130.1736;106.8137;359.6999;20.32172;0.009019309
../dataset/IMG/robocam_2017_08_24_15_02_06_673.jpg;0;0;0;1.5894;130.2332;106.8358;359.7007;20.32156;0.008951405
../dataset/IMG/robocam_2017_08_24_15_02_06_723.jpg;0;0;0;1.584004;130.3223;106.8688;359.7001;20.32153;0.008764039
../dataset/IMG/robocam_2017_08_24_15_02_06_773.jpg;0;0;0;1.580417;130.3816;106.8907;359.701;20.32021;0.005552552
../dataset/IMG/robocam_2017_08_24_15_02_06_824.jpg;0;0;0;1.574915;130.4702;106.9235;359.7032;20.31944;0.0004737173
../dataset/IMG/robocam_2017_08_24_15_02_06_873.jpg;0;0;0;1.571348;130.5291;106.9453;359.7034;20.31937;-0.002389958
../dataset/IMG/robocam_2017_08_24_15_02_06_923.jpg;0;0;0;1.566013;130.6172;106.9779;359.702;20.31935;359.9937
../dataset/IMG/robocam_2017_08_24_15_02_06_973.jpg;0;0;0;1.562418;130.6758;106.9997;359.7045;20.32111;-0.003840365
../dataset/IMG/robocam_2017_08_24_15_02_07_023.jpg;0;0;0;1.557021;130.7634;107.0322;359.706;20.32148;-0.002685407
../dataset/IMG/robocam_2017_08_24_15_02_07_074.jpg;0;0;0;1.553494;130.8217;107.0537;359.7057;20.32151;-0.002027872
../dataset/IMG/robocam_2017_08_24_15_02_07_123.jpg;0;0;0;1.548219;130.9088;107.086;359.7038;20.32153;-0.001088069
../dataset/IMG/robocam_2017_08_24_15_02_07_173.jpg;0;0;0;1.544667;130.9667;107.1075;359.7057;20.32317;0.003971407
../dataset/IMG/robocam_2017_08_24_15_02_07_223.jpg;0;0;0;1.539335;131.0533;107.1396;359.7065;20.3235;0.008779469
../dataset/IMG/robocam_2017_08_24_15_02_07_275.jpg;0;0;0;1.535848;131.1109;107.1609;359.7059;20.32353;0.01156869
../dataset/IMG/robocam_2017_08_24_15_02_07_323.jpg;0;0;0;1.530502;131.1971;107.1927;359.7098;20.32166;0.009229238
../dataset/IMG/robocam_2017_08_24_15_02_07_373.jpg;0;0;0;1.527033;131.2543;107.2139;359.7109;20.32153;0.008736164
../dataset/IMG/robocam_2017_08_24_15_02_07_423.jpg;0;0;0;1.521848;131.34;107.2457;359.7108;20.3215;0.007953269
../dataset/IMG/robocam_2017_08_24_15_02_07_473.jpg;0;0;0;1.518402;131.3969;107.2667;359.7097;20.3215;0.007381822
../dataset/IMG/robocam_2017_08_24_15_02_07_523.jpg;0;0;0;1.513123;131.4821;107.2982;359.7124;20.31978;0.0008706866
../dataset/IMG/robocam_2017_08_24_15_02_07_573.jpg;0;0;0;1.509693;131.5387;107.3192;359.7129;20.31965;-0.002215957
../dataset/IMG/robocam_2017_08_24_15_02_07_623.jpg;0;0;0;1.504566;131.6233;107.3505;359.712;20.31962;359.9936
../dataset/IMG/robocam_2017_08_24_15_02_07_673.jpg;0;0;0;1.501157;131.6796;107.3714;359.7127;20.32084;359.9939
../dataset/IMG/robocam_2017_08_24_15_02_07_723.jpg;0;0;0;1.49593;131.7638;107.4026;359.7147;20.32154;-0.005048039
../dataset/IMG/robocam_2017_08_24_15_02_07_773.jpg;0;0;0;1.492541;131.8198;107.4234;359.7149;20.3216;-0.004581273
../dataset/IMG/robocam_2017_08_24_15_02_07_825.jpg;0;0;0;1.487472;131.9034;107.4543;359.7136;20.32161;-0.003870604
../dataset/IMG/robocam_2017_08_24_15_02_07_872.jpg;0;0;0;1.484101;131.959;107.475;359.7139;20.32275;-0.0007890834
../dataset/IMG/robocam_2017_08_24_15_02_07_923.jpg;0;0;0;1.47894;132.0423;107.5058;359.7154;20.32341;0.004048164
../dataset/IMG/robocam_2017_08_24_15_02_07_973.jpg;0;0;0;1.475589;132.0976;107.5263;359.7152;20.32346;0.006757475
../dataset/IMG/robocam_2017_08_24_15_02_08_023.jpg;0;0;0;1.470576;132.1803;107.5569;359.7159;20.3223;0.007678841
../dataset/IMG/robocam_2017_08_24_15_02_08_073.jpg;0;0;0;1.467122;132.2354;107.5773;359.7176;20.32171;0.006844226
../dataset/IMG/robocam_2017_08_24_15_02_08_123.jpg;0;0;0;1.462136;132.3176;107.6077;359.7186;20.32159;0.006048058
../dataset/IMG/robocam_2017_08_24_15_02_08_173.jpg;0;0;0;1.458823;132.3723;107.628;359.7182;20.32159;0.005507746
../dataset/IMG/robocam_2017_08_24_15_02_08_222.jpg;0;0;0;1.453867;132.4541;107.6582;359.7181;20.32056;0.002312033
../dataset/IMG/robocam_2017_08_24_15_02_08_273.jpg;0;0.1499761;0;1.450692;132.5086;107.6784;359.7214;20.32;-0.001043991
../dataset/IMG/robocam_2017_08_24_15_02_08_323.jpg;0;0.298362;0;1.454994;132.5909;107.7089;359.7423;20.31989;-0.005226895
../dataset/IMG/robocam_2017_08_24_15_02_08_373.jpg;0;0.450009;0;1.462032;132.6463;107.7294;359.7729;20.31989;359.9923
../dataset/IMG/robocam_2017_08_24_15_02_08_422.jpg;0;0.5992021;0;1.481122;132.731;107.7608;359.8551;20.3199;359.989
../dataset/IMG/robocam_2017_08_24_15_02_08_473.jpg;0;0.7500481;0;1.498013;132.7888;107.7822;359.9379;20.31992;359.987
../dataset/IMG/robocam_2017_08_24_15_02_08_523.jpg;0;0.5999072;0;1.527593;132.8774;107.815;0.1016554;20.31992;359.9846
../dataset/IMG/robocam_2017_08_24_15_02_08_573.jpg;0;0.4530602;0;1.543545;132.9374;107.8372;0.2254946;20.31993;359.9832
../dataset/IMG/robocam_2017_08_24_15_02_08_623.jpg;0;0.3031411;0;1.559313;133.0278;107.8709;0.393355;20.32619;-0.0008478839
../dataset/IMG/robocam_2017_08_24_15_02_08_672.jpg;0;0.1501021;0;1.565676;133.0881;107.8932;0.4885785;20.32428;-0.0002352232
../dataset/IMG/robocam_2017_08_24_15_02_08_723.jpg;0;0.0001140833;0;1.566669;133.1781;107.9264;0.5947894;20.32088;-0.0003017719
../dataset/IMG/robocam_2017_08_24_15_02_08_773.jpg;0;0;0;1.564058;133.2375;107.9482;0.6394002;20.31834;-0.0002930494
../dataset/IMG/robocam_2017_08_24_15_02_08_823.jpg;0;0;0;1.559344;133.3258;107.9808;0.6703639;20.314;-0.0002556427
../dataset/IMG/robocam_2017_08_24_15_02_08_873.jpg;0;0;0;1.556172;133.3842;108.0022;0.6700189;20.31087;-0.0002215427
../dataset/IMG/robocam_2017_08_24_15_02_08_923.jpg;0;0;0;1.551363;133.4711;108.0342;0.6431459;20.30596;-0.0001758351
../dataset/IMG/robocam_2017_08_24_15_02_08_973.jpg;0;0;0;1.548128;133.5287;108.0554;0.6105416;20.30269;-0.0001351707
../dataset/IMG/robocam_2017_08_24_15_02_09_023.jpg;0;0;0;1.543259;133.6145;108.0869;0.5441571;20.2979;-1.160651E-05
../dataset/IMG/robocam_2017_08_24_15_02_09_073.jpg;0;0;0;1.540001;133.6715;108.1078;0.4906556;20.29524;0.001132039
../dataset/IMG/robocam_2017_08_24_15_02_09_123.jpg;0;0;0;1.53509;133.7564;108.1391;0.4002852;20.29304;0.006387583
../dataset/IMG/robocam_2017_08_24_15_02_09_173.jpg;0;0;0;1.5318;133.8128;108.16;0.3352457;20.29283;0.01220558
../dataset/IMG/robocam_2017_08_24_15_02_09_223.jpg;0;0;0;1.526837;133.897;108.1911;0.2303947;20.29288;0.02071911
../dataset/IMG/robocam_2017_08_24_15_02_09_273.jpg;0;0;0;1.523502;133.9529;108.2118;0.1571179;20.29291;0.02575714
../dataset/IMG/robocam_2017_08_24_15_02_09_323.jpg;0;0;0;1.518462;134.0366;108.2427;0.04523678;20.29295;0.03229368
../dataset/IMG/robocam_2017_08_24_15_02_09_373.jpg;0;0;0;1.515079;134.0922;108.2632;359.971;20.29298;0.03596056
../dataset/IMG/robocam_2017_08_24_15_02_09_423.jpg;0;0;0;1.509975;134.1754;108.294;359.8626;20.29302;0.0404246
../dataset/IMG/robocam_2017_08_24_15_02_09_473.jpg;0;0;0;1.506554;134.2308;108.3144;359.7977;20.29082;0.03760827
../dataset/IMG/robocam_2017_08_24_15_02_09_523.jpg;0;0;0;1.501168;134.314;108.345;359.7161;20.28722;0.02662452
../dataset/IMG/robocam_2017_08_24_15_02_09_573.jpg;0;0;0;1.497613;134.3694;108.3654;359.6707;20.2849;0.01593507
../dataset/IMG/robocam_2017_08_24_15_02_09_623.jpg;0;0;0;1.492268;134.4525;108.3961;359.6123;20.28374;0.0006679464
../dataset/IMG/robocam_2017_08_24_15_02_09_673.jpg;0;0;0;1.488719;134.5078;108.4166;359.5855;20.28563;-0.00294082
../dataset/IMG/robocam_2017_08_24_15_02_09_723.jpg;0;0;0;1.483401;134.5908;108.4473;359.5508;20.28609;359.9903
../dataset/IMG/robocam_2017_08_24_15_02_09_773.jpg;0;0;0;1.479855;134.646;108.4679;359.5396;20.28938;-0.005276345
../dataset/IMG/robocam_2017_08_24_15_02_09_823.jpg;0;0;0;1.474578;134.7288;108.4985;359.5261;20.28994;-0.004107659
../dataset/IMG/robocam_2017_08_24_15_02_09_873.jpg;0;0;0;1.471169;134.7839;108.5189;359.5202;20.28999;-0.003465442
../dataset/IMG/robocam_2017_08_24_15_02_09_923.jpg;0;0;0;1.46582;134.8664;108.5494;359.5263;20.29152;0.002342381
../dataset/IMG/robocam_2017_08_24_15_02_09_973.jpg;0;0;0;1.462433;134.9214;108.5697;359.5317;20.29162;0.005034924
../dataset/IMG/robocam_2017_08_24_15_02_10_022.jpg;0;0;0;1.45738;135.0035;108.6001;359.5424;20.29165;0.008638463
../dataset/IMG/robocam_2017_08_24_15_02_10_072.jpg;0;0;0;1.454026;135.0582;108.6203;359.5509;20.29165;0.01076292
../dataset/IMG/robocam_2017_08_24_15_02_10_122.jpg;0;0;0;1.448817;135.1401;108.6505;359.5736;20.28907;0.005300814
../dataset/IMG/robocam_2017_08_24_15_02_10_173.jpg;0;0;0;1.445492;135.1946;108.6706;359.5885;20.28893;0.003467958
../dataset/IMG/robocam_2017_08_24_15_02_10_222.jpg;0;0;0;1.440535;135.276;108.7008;359.6106;20.28889;0.0009301677
../dataset/IMG/robocam_2017_08_24_15_02_10_273.jpg;0;0;0;1.437245;135.3302;108.7208;359.6249;20.28887;-0.0006442126
../dataset/IMG/robocam_2017_08_24_15_02_10_323.jpg;0;0;0;1.432333;135.4111;108.7507;359.6452;20.28887;-0.002811344
../dataset/IMG/robocam_2017_08_24_15_02_10_373.jpg;0;0;0;1.429072;135.465;108.7706;359.6578;20.28887;-0.004116543
../dataset/IMG/robocam_2017_08_24_15_02_10_422.jpg;0;0;0;1.424201;135.5454;108.8003;359.6751;20.28887;359.9941
../dataset/IMG/robocam_2017_08_24_15_02_10_473.jpg;0;0;0;1.420967;135.5988;108.8201;359.6855;20.28887;359.9931
../dataset/IMG/robocam_2017_08_24_15_02_10_523.jpg;0;0;0;1.416133;135.6788;108.8496;359.699;20.28887;359.9919
../dataset/IMG/robocam_2017_08_24_15_02_10_573.jpg;0;0;0;1.412923;135.7319;108.8693;359.7067;20.28887;359.9912
../dataset/IMG/robocam_2017_08_24_15_02_10_623.jpg;0;0;0;1.408123;135.8113;108.8987;359.7179;20.28979;359.9925
../dataset/IMG/robocam_2017_08_24_15_02_10_673.jpg;0;0;0;1.404833;135.8641;108.9182;359.726;20.29026;-0.005474846
../dataset/IMG/robocam_2017_08_24_15_02_10_723.jpg;0;0;0;1.400066;135.9431;108.9474;359.7356;20.29034;-0.002899593
../dataset/IMG/robocam_2017_08_24_15_02_10_773.jpg;0;0;0;1.396899;135.9955;108.9668;359.7403;20.29036;-0.00129236
../dataset/IMG/robocam_2017_08_24_15_02_10_823.jpg;0;0;0;1.392165;136.074;108.9958;359.7451;20.29037;0.0009532609
../dataset/IMG/robocam_2017_08_24_15_02_10_873.jpg;0;0;0;1.389018;136.1261;109.015;359.7469;20.29037;0.002328103
../dataset/IMG/robocam_2017_08_24_15_02_10_922.jpg;0;0;0;1.384309;136.204;109.0438;359.7474;20.29037;0.004191375
../dataset/IMG/robocam_2017_08_24_15_02_10_973.jpg;0;0;0;1.381178;136.2558;109.063;359.7486;20.28931;0.002874751
../dataset/IMG/robocam_2017_08_24_15_02_11_023.jpg;0;0;0;1.376399;136.3333;109.0916;359.7501;20.2888;0.0009784604
../dataset/IMG/robocam_2017_08_24_15_02_11_073.jpg;0;0;0;1.373285;136.3848;109.1106;359.7498;20.28876;-3.089622E-05
../dataset/IMG/robocam_2017_08_24_15_02_11_123.jpg;0;0;0;1.368627;136.4617;109.1391;359.7477;20.28875;-0.001419879
../dataset/IMG/robocam_2017_08_24_15_02_11_173.jpg;0;0;0;1.36553;136.5129;109.1581;359.7472;20.28972;-3.017585E-05
../dataset/IMG/robocam_2017_08_24_15_02_11_223.jpg;0;0;0;1.360799;136.5895;109.1864;359.7468;20.29022;0.002213523
../dataset/IMG/robocam_2017_08_24_15_02_11_273.jpg;0;0;0;1.357717;136.6404;109.2052;359.7455;20.29026;0.003400133
../dataset/IMG/robocam_2017_08_24_15_02_11_322.jpg;0;0;0;1.353107;136.7165;109.2333;359.7422;20.29027;0.004978284
../dataset/IMG/robocam_2017_08_24_15_02_11_373.jpg;0;0;0;1.350012;136.7672;109.252;359.7428;20.28887;0.002128199
../dataset/IMG/robocam_2017_08_24_15_02_11_423.jpg;0;0;0;1.345358;136.8429;109.28;359.7417;20.28866;0.0002598166
../dataset/IMG/robocam_2017_08_24_15_02_11_473.jpg;0;0;0;1.342309;136.8932;109.2986;359.7401;20.28865;-0.0008505274
../dataset/IMG/robocam_2017_08_24_15_02_11_523.jpg;0;0;0;1.337748;136.9684;109.3264;359.7384;20.28957;-0.0002301211
../dataset/IMG/robocam_2017_08_24_15_02_11_573.jpg;0;0;0;1.334617;137.0184;109.3449;359.7386;20.29003;0.001269588
../dataset/IMG/robocam_2017_08_24_15_02_11_623.jpg;0;0;0;1.330079;137.0933;109.3726;359.7376;20.29012;0.002965694
../dataset/IMG/robocam_2017_08_24_15_02_11_673.jpg;0;0;0;1.327063;137.143;109.391;359.7362;20.29012;0.003966928
../dataset/IMG/robocam_2017_08_24_15_02_11_723.jpg;0;0;0;1.322519;137.2175;109.4185;359.7365;20.28886;0.001831871
../dataset/IMG/robocam_2017_08_24_15_02_11_773.jpg;0;0;0;1.319453;137.267;109.4368;359.7369;20.28868;0.0004968615
../dataset/IMG/robocam_2017_08_24_15_02_11_823.jpg;0;0;0;1.314966;137.341;109.4641;359.7364;20.28863;-0.001266987
../dataset/IMG/robocam_2017_08_24_15_02_11_872.jpg;0;0;0;1.311983;137.3901;109.4823;359.7353;20.28864;-0.002338031
../dataset/IMG/robocam_2017_08_24_15_02_11_923.jpg;0;0;0;1.30749;137.4637;109.5095;359.7361;20.28985;-0.0004325476
../dataset/IMG/robocam_2017_08_24_15_02_11_972.jpg;0;0;0;1.304457;137.5126;109.5276;359.7368;20.29002;0.0007937778
../dataset/IMG/robocam_2017_08_24_15_02_12_023.jpg;0;0;0;1.30002;137.5858;109.5547;359.7369;20.29006;0.002387003
../dataset/IMG/robocam_2017_08_24_15_02_12_073.jpg;0;0;0;1.297071;137.6344;109.5727;359.7363;20.29006;0.003340211
../dataset/IMG/robocam_2017_08_24_15_02_12_123.jpg;0;0;0;1.292629;137.7072;109.5995;359.7376;20.28889;0.001352952
../dataset/IMG/robocam_2017_08_24_15_02_12_173.jpg;0;0;0;1.289632;137.7556;109.6174;359.7386;20.28872;6.351341E-05
../dataset/IMG/robocam_2017_08_24_15_02_12_223.jpg;0;0;0;1.285245;137.8279;109.6441;359.7392;20.28869;-0.001636021
../dataset/IMG/robocam_2017_08_24_15_02_12_273.jpg;0;0;0;1.282329;137.876;109.6619;359.7389;20.28868;-0.002664108
../dataset/IMG/robocam_2017_08_24_15_02_12_323.jpg;0;0;0;1.277967;137.9479;109.6885;359.7392;20.28959;-0.001953027
../dataset/IMG/robocam_2017_08_24_15_02_12_373.jpg;0;0;0;1.274976;137.9957;109.7062;359.7406;20.28999;-0.0005352414
../dataset/IMG/robocam_2017_08_24_15_02_12_423.jpg;0;0;0;1.270638;138.0672;109.7327;359.7416;20.29008;0.001120776
../dataset/IMG/robocam_2017_08_24_15_02_12_473.jpg;0;0;0;1.267755;138.1148;109.7503;359.7416;20.29008;0.002120435
../dataset/IMG/robocam_2017_08_24_15_02_12_523.jpg;0;0;0;1.263443;138.1859;109.7765;359.7407;20.29008;0.003467397
../dataset/IMG/robocam_2017_08_24_15_02_12_573.jpg;0;0;0;1.260548;138.2332;109.794;359.7426;20.28892;0.001051966
../dataset/IMG/robocam_2017_08_24_15_02_12_622.jpg;0;0;0;1.256198;138.3039;109.8201;359.7441;20.28874;-0.0006895091
../dataset/IMG/robocam_2017_08_24_15_02_12_673.jpg;-0.7474485;0;0;1.253348;138.3509;109.8374;359.7444;20.27561;-0.003914444
../dataset/IMG/robocam_2017_08_24_15_02_12_723.jpg;-3.040198;0;0;1.248851;138.4216;109.8624;359.7462;20.11903;359.9739
../dataset/IMG/robocam_2017_08_24_15_02_12_773.jpg;-5.290064;0;0;1.24548;138.4689;109.8782;359.7481;19.89542;359.9421
../dataset/IMG/robocam_2017_08_24_15_02_12_823.jpg;-7.539389;0;0;1.239641;138.54;109.9005;359.7585;19.36582;359.8755
../dataset/IMG/robocam_2017_08_24_15_02_12_873.jpg;-9.752938;0;0;1.235567;138.5876;109.9143;359.7676;18.89263;359.8148
../dataset/IMG/robocam_2017_08_24_15_02_12_923.jpg;-12.04006;0;0;1.228304;138.6593;109.9328;359.7843;17.99151;359.6985
../dataset/IMG/robocam_2017_08_24_15_02_12_973.jpg;-14.28975;0;0;1.223257;138.7072;109.9439;359.7988;17.27485;359.6075
../dataset/IMG/robocam_2017_08_24_15_02_13_023.jpg;-15;0;0;1.214502;138.7791;109.9585;359.8277;16.06449;359.4608
../dataset/IMG/robocam_2017_08_24_15_02_13_073.jpg;-12.71818;0;0;1.210584;138.827;109.9677;359.8508;15.30135;359.3719
../dataset/IMG/robocam_2017_08_24_15_02_13_122.jpg;-10.46913;0;0;1.207301;138.8987;109.9814;359.8891;14.33218;359.2654
../dataset/IMG/robocam_2017_08_24_15_02_13_173.jpg;-8.217734;0;0;1.204917;138.9464;109.9905;359.9168;13.80234;359.2155
../dataset/IMG/robocam_2017_08_24_15_02_13_223.jpg;-5.97066;0;0;1.201743;139.0177;110.0045;359.9556;13.20032;359.1729
../dataset/IMG/robocam_2017_08_24_15_02_13_273.jpg;-3.719356;0;0;1.199442;139.065;110.0141;359.9765;12.91801;359.1642
../dataset/IMG/robocam_2017_08_24_15_02_13_323.jpg;-1.50405;0;0;1.195932;139.1355;110.0291;-0.001695461;12.68768;359.183
../dataset/IMG/robocam_2017_08_24_15_02_13_373.jpg;0;0;0;1.193358;139.1822;110.0395;0.005072563;12.64154;359.2151
../dataset/IMG/robocam_2017_08_24_15_02_13_423.jpg;0;0;0;1.189437;139.2518;110.0551;0.006489533;12.63325;359.2772
../dataset/IMG/robocam_2017_08_24_15_02_13_473.jpg;0;0;0;1.186851;139.298;110.0655;0.002473356;12.63258;359.3237
../dataset/IMG/robocam_2017_08_24_15_02_13_523.jpg;0;0;0;1.182972;139.3671;110.081;359.99;12.63219;359.3996
../dataset/IMG/robocam_2017_08_24_15_02_13_573.jpg;0;0;0;1.180383;139.4129;110.0913;359.9779;12.632;359.4533
../dataset/IMG/robocam_2017_08_24_15_02_13_623.jpg;0;0;0;1.17649;139.4814;110.1067;359.9552;12.63174;359.5369
../dataset/IMG/robocam_2017_08_24_15_02_13_673.jpg;0;0;0;1.173888;139.5269;110.1169;359.9377;12.6316;359.5938
../dataset/IMG/robocam_2017_08_24_15_02_13_723.jpg;0;0;0;1.169971;139.5948;110.1321;359.9086;12.63142;359.6794
../dataset/IMG/robocam_2017_08_24_15_02_13_773.jpg;0;0;0;1.167352;139.64;110.1422;359.8879;12.63132;359.7359
../dataset/IMG/robocam_2017_08_24_15_02_13_823.jpg;0;0;0;1.163411;139.7076;110.1572;359.8561;12.63123;359.8186
../dataset/IMG/robocam_2017_08_24_15_02_13_873.jpg;0;0;0;1.160776;139.7525;110.1673;359.8347;12.6312;359.8717
../dataset/IMG/robocam_2017_08_24_15_02_13_923.jpg;0;0;0;1.156816;139.8197;110.1823;359.8032;12.63117;359.9474
../dataset/IMG/robocam_2017_08_24_15_02_13_973.jpg;0;0;0;1.154171;139.8644;110.1922;359.783;12.63118;-0.005323123
../dataset/IMG/robocam_2017_08_24_15_02_14_023.jpg;0;0.04981202;0;1.1502;139.9313;110.2071;359.7545;12.6315;0.06025715
../dataset/IMG/robocam_2017_08_24_15_02_14_073.jpg;0;0.1998151;0;1.149625;139.976;110.2171;359.7418;12.63161;0.1000534
../dataset/IMG/robocam_2017_08_24_15_02_14_122.jpg;0;0.3498901;0;1.157155;140.044;110.2321;359.7524;12.62903;0.1477892
../dataset/IMG/robocam_2017_08_24_15_02_14_173.jpg;0;0.497463;0;1.166572;140.0901;110.2424;359.7826;12.62867;0.1754192
../dataset/IMG/robocam_2017_08_24_15_02_14_223.jpg;0;0.6499171;0;1.18926;140.1613;110.2583;359.8704;12.6282;0.2107943
../dataset/IMG/robocam_2017_08_24_15_02_14_273.jpg;0;0.5998739;0;1.208559;140.2102;110.2692;359.9586;12.62784;0.2302193
../dataset/IMG/robocam_2017_08_24_15_02_14_323.jpg;0;0.4498438;0;1.232114;140.285;110.2859;0.1180499;12.62745;0.2531812
../dataset/IMG/robocam_2017_08_24_15_02_14_373.jpg;0;0.2997749;0;1.243705;140.3354;110.2969;0.2171395;12.62179;0.2503227
../dataset/IMG/robocam_2017_08_24_15_02_14_423.jpg;0;0.1498289;0;1.253016;140.411;110.3136;0.347973;12.61634;0.2368764
../dataset/IMG/robocam_2017_08_24_15_02_14_472.jpg;0;0;0;1.254917;140.4612;110.3247;0.4174246;12.61324;0.2222556
../dataset/IMG/robocam_2017_08_24_15_02_14_523.jpg;0;0;0;1.251765;140.5358;110.3412;0.4890906;12.6089;0.194843
../dataset/IMG/robocam_2017_08_24_15_02_14_573.jpg;0;0;0;1.249242;140.585;110.3521;0.5172549;12.60617;0.1743855
../dataset/IMG/robocam_2017_08_24_15_02_14_622.jpg;0;0;0;1.245412;140.6583;110.3683;0.5341328;12.60234;0.142617
../dataset/IMG/robocam_2017_08_24_15_02_14_673.jpg;0;0;0;1.242839;140.7067;110.379;0.5306801;12.60009;0.1217828
../dataset/IMG/robocam_2017_08_24_15_02_14_722.jpg;0;0;0;1.238975;140.7789;110.3951;0.5069124;12.59754;0.09263239
../dataset/IMG/robocam_2017_08_24_15_02_14_773.jpg;0;0;0;1.236395;140.8267;110.4057;0.480618;12.59667;0.07533675
../dataset/IMG/robocam_2017_08_24_15_02_14_823.jpg;0;0;0;1.232514;140.898;110.4216;0.427977;12.5966;0.05276412
../dataset/IMG/robocam_2017_08_24_15_02_14_873.jpg;0;0;0;1.229915;140.9452;110.4322;0.3841783;12.59665;0.03849121
../dataset/IMG/robocam_2017_08_24_15_02_14_923.jpg;0;0;0;1.225987;141.0157;110.448;0.308027;12.5967;0.01811551
../dataset/IMG/robocam_2017_08_24_15_02_14_973.jpg;0;0;0;1.223349;141.0624;110.4585;0.2519723;12.59673;0.005330373
../dataset/IMG/robocam_2017_08_24_15_02_15_023.jpg;0;0;0;1.219363;141.1323;110.4741;0.1627214;12.59673;359.9875
../dataset/IMG/robocam_2017_08_24_15_02_15_073.jpg;0;0;0;1.216686;141.1787;110.4845;0.1012914;12.59674;359.9767
../dataset/IMG/robocam_2017_08_24_15_02_15_123.jpg;0;0;0;1.212642;141.2482;110.5;0.008657968;12.59673;359.9621
../dataset/IMG/robocam_2017_08_24_15_02_15_173.jpg;0;0;0;1.20993;141.2943;110.5104;359.9478;12.59671;359.9535
